"","AirTemp","Time","FricVel","NEP","PPFD","PPFDdiff","RelHum","SoilTempA","SoilWatCont","DiffuseFract","VaporPressureDeficit"
"1183",22.57933,2015-08-20 17:00:00,0.4831,-0.216,456.34967,137.01047,45.16,13.723,0.138,0.300231333573661,1502.41876666302
"1184",22.306,2015-08-20 17:30:00,0.5981,0.045,367.11633,121.25367,46.42,13.69567,0.138,0.330286778580512,1443.72873160425
"1185",21.91967,2015-08-20 18:00:00,0.5842,1.938,275.44967,105.70593,48.80333,13.56267,0.137,0.383757693374619,1347.43236510424
"1186",21.28767,2015-08-20 18:30:00,0.4728,2.311,195.14967,87.30273,52.21667,13.39933,0.137,0.447362939430028,1209.93142265753
"1187",20.60933,2015-08-20 19:00:00,0.5157,0.504,112.64967,63.1214,55.82,13.244,0.136,0.560333643232155,1073.01848889005
"1188",19.77267,2015-08-20 19:30:00,0.5082,1.822,52.11633,36.95843,59.71,13.085,0.136,0.709152582309614,929.221485640928
"1189",18.71533,2015-08-20 20:00:00,0.4611,1.589,19.61633,16.01719,63.72667,12.93733,0.135,0.816523274231214,783.277970770575
"1190",13.59433,2015-08-21 03:30:00,0.6489,3.039,10.29467,6.13961,88.00667,11.65733,0.133,0.596387256706626,186.797712210623
"1191",13.52833,2015-08-21 04:00:00,0.5788,1.629,32.06133,23.35038,87.85,11.60733,0.133,0.728303535754755,188.426269034913
"1192",13.414,2015-08-21 04:30:00,0.5229,1.652,76.76133,43.60247,88.54333,11.56333,0.133,0.568026505012355,176.355005791404
"1193",13.55633,2015-08-21 05:00:00,0.5928,0.527,142.46133,61.78913,88.49333,11.52833,0.133,0.433725629263745,178.775021637129
"1194",13.69333,2015-08-21 05:30:00,0.5841,-0.008,233.528,72.70967,87.11667,11.50067,0.133,0.311353113973485,201.956556705748
"1195",14.07,2015-08-21 06:00:00,0.5762,-0.471,321.16133,87.97153,85.22667,11.48633,0.133,0.273916943861205,237.319803589296
"1196",14.65833,2015-08-21 06:30:00,0.6434,-1.585,412.728,95.79767,81.64333,11.48133,0.133,0.232108483068752,306.325069582164
"1197",15.078,2015-08-21 07:00:00,0.6002,-3.147,506.69467,106.7566,80.39,11.49533,0.133,0.210692170888634,336.211497589554
"1198",15.46333,2015-08-21 07:30:00,0.6527,-2.511,599.428,118.86967,78.47667,11.52833,0.131,0.198305167593105,378.2642112522
"1199",16.092,2015-08-21 08:00:00,0.6925,-2.713,688.09467,129.22487,74.43,11.57733,0.1295,0.187801004184497,467.828210130629
"1200",16.672,2015-08-21 08:30:00,0.7099,-3.148,770.66133,139.62807,70.03,11.63433,0.1295,0.18117954614383,568.961831885478
"1201",17.18833,2015-08-21 09:00:00,0.6584,-1.459,841.26133,150.08993,68.03333,11.69767,0.129,0.178410589727214,627.064334161621
"1202",17.74033,2015-08-21 09:30:00,0.6178,-4.05,902.19467,159.96087,63.69,11.77967,0.1295,0.177301945266425,737.526863783598
"1203",18.40167,2015-08-21 10:00:00,0.6455,-3.141,957.16133,178.22647,59.48333,11.93733,0.1295,0.186203165980389,857.895695842528
"1204",18.13233,2015-08-21 10:30:00,0.7763,-0.587,1003.128,187.3614,56.48333,12.145,0.129,0.186777161040266,905.97645390363
"1205",18.022,2015-08-21 11:00:00,0.7575,-5.905,1030.19467,188.12087,59.76667,12.30633,0.1285,0.182607108615695,831.833263116638
"1206",18.022,2015-08-21 11:30:00,0.7171,-4.892,1045.228,191.0286,60.45667,12.555,0.128,0.182762612559174,817.567355930966
"1207",17.424,2015-08-21 12:00:00,0.8011,-4.758,1045.728,190.15193,63.54667,12.91433,0.129,0.181836892576272,725.809177973664
"1208",16.88267,2015-08-21 12:30:00,0.9279,-4.366,1035.56133,190.0922,67.66,13.05967,0.129,0.183564405596335,622.220987759639
"1209",15.71733,2015-08-21 13:00:00,0.8728,-4.784,1006.428,191.42767,72.01333,13.25733,0.1285,0.190205032053957,499.926069547421
"1210",15.717,2015-08-21 13:30:00,0.8498,-4.671,960.89467,189.67087,72.27,13.42867,0.1275,0.197389865842424,495.33070750773
"1211",16.26633,2015-08-21 14:00:00,0.7373,-3.331,919.36133,182.9466,70.96,13.434,0.1265,0.198993142337192,537.256086166082
"1212",16.386,2015-08-21 14:30:00,0.7652,-4.682,860.928,178.25327,71.96667,13.46033,0.126,0.207047825137526,522.601336455473
"1213",16.262,2015-08-21 15:00:00,0.7671,-4.019,787.328,174.79513,73.98,13.55133,0.125,0.222010559766705,481.251571627781
"1214",16.19133,2015-08-21 15:30:00,0.7554,-4.829,707.89467,173.9482,75.53667,13.64767,0.125,0.245726104986777,450.426124416196
"1215",16.107,2015-08-21 16:00:00,0.6841,-2.747,629.36133,170.82607,75.98667,13.64233,0.125,0.271427655080111,439.768216604507
"1216",16.193,2015-08-21 16:30:00,0.6544,-3.068,532.828,154.23407,75.32333,13.626,0.124,0.289463147582334,454.402598496175
"1217",16.43267,2015-08-21 17:00:00,0.6252,-3.758,443.26133,136.7834,76.69667,13.527,0.124,0.308584103197091,435.716750691432
"1218",16.42733,2015-08-21 17:30:00,0.4711,-1.539,353.028,119.29967,76.88667,13.46233,0.1235,0.337932600247006,432.017323364555
"1219",16.43,2015-08-21 18:00:00,0.5787,-1.023,264.828,103.87353,78.9,13.295,0.123,0.392230164484118,394.452681272752
"1220",16.397,2015-08-21 18:30:00,0.4153,-0.526,178.228,84.1466,80.82667,13.12433,0.123,0.47212895841282,357.682400022067
"1221",16.01667,2015-08-21 19:00:00,0.4042,0.093,99.46133,60.0794,84.04,12.96767,0.123,0.60404782441578,290.602816434998
"1222",15.626,2015-08-21 19:30:00,0.3739,3.063,46.928,34.37623,86.9,12.81533,0.122,0.732531324582339,232.640751680117
"1223",15.08867,2015-08-21 20:00:00,0.3674,3.782,15.328,10.3865,89.62333,12.67167,0.122,0.677616127348643,178.029147016362
"1224",12.641,2015-08-22 04:00:00,0.0975,2.921,25.70533,19.54122,84.31333,11.20933,0.12,0.760201094481183,229.564605116817
"1225",12.42367,2015-08-22 04:30:00,0.0301,2.035,58.10533,36.52913,87.41667,11.14033,0.12,0.628670898177499,181.540085160351
"1226",12.955,2015-08-22 05:00:00,0.0651,0.489,126.13867,64.649,86.51667,11.08467,0.12,0.512523241286752,201.421631647783
"1227",13.40767,2015-08-22 05:30:00,0.1407,-1.098,209.70533,79.7338,82.26,11.04667,0.12,0.380218280574938,272.962988601285
"1228",13.97433,2015-08-22 06:00:00,0.2468,-1.935,267.93867,88.233,80.99,11.02833,0.12,0.32930297071341,303.488257673192
"1229",14.52633,2015-08-22 06:30:00,0.3018,-3.096,374.472,100.83887,74.93333,11.031,0.12,0.269282803520691,414.746361184774
"1230",14.55067,2015-08-22 07:00:00,0.3953,-3.753,457.172,117.145,70.84667,11.05833,0.1205,0.256238352305041,483.122380592181
"1231",14.46933,2015-08-22 07:30:00,0.4816,-5.116,523.40533,134.59353,70.89667,11.10533,0.121,0.257149712250733,479.764966135793
"1232",14.971,2015-08-22 08:00:00,0.4471,-5.537,633.40533,142.6362,66.76333,11.168,0.121,0.225189453331566,565.928173202545
"1233",15.676,2015-08-22 08:30:00,0.3915,-4.786,750.13867,151.22287,60.82667,11.24067,0.121,0.201593220090893,697.90419691868
"1234",16.26867,2015-08-22 09:00:00,0.4285,-6.72,835.70533,175.0298,57.06,11.31467,0.121,0.209439611926371,794.532280235965
"1235",16.48567,2015-08-22 09:30:00,0.3543,-4.876,864.50533,198.2874,55.39333,11.39533,0.121,0.229365156140796,836.856454662106
"1236",16.85567,2015-08-22 10:00:00,0.3045,-4.851,898.40533,206.74073,53.55667,11.53367,0.1215,0.230119661022047,892.039590231855
"1237",17.555,2015-08-22 10:30:00,0.3448,-4.827,982.13867,203.1386,51.12333,11.723,0.121,0.206832910876017,981.247162961463
"1238",18.01867,2015-08-22 11:00:00,0.3421,-4.752,1013.372,199.20047,49.59333,11.913,0.1205,0.196571910413945,1041.95123458801
"1239",18.27133,2015-08-22 11:30:00,0.3898,-4.659,1017.772,213.14713,49.11,12.19733,0.1205,0.209425224903023,1068.76783486353
"1240",18.728,2015-08-22 12:00:00,0.273,-4.514,1026.972,194.702,50.75333,12.576,0.121,0.189588421105931,1064.26403426013
"1241",19.25267,2015-08-22 12:30:00,0.3759,-4.371,1026.572,192.72227,51.48667,12.78567,0.122,0.187733807273138,1083.30371151272
"1242",19.70133,2015-08-22 13:00:00,0.3794,-4.204,1000.372,194.094,50.22333,13.001,0.1215,0.194021823881516,1142.94670422441
"1243",20.14167,2015-08-22 13:30:00,0.2202,-4.027,971.272,198.54413,48.92333,13.223,0.1205,0.204416610383085,1205.22484732036
"1244",20.19333,2015-08-22 14:00:00,0.166,-3.951,940.63867,254.3276,48.67333,13.319,0.1195,0.270377572293514,1214.99814305647
"1245",20.90933,2015-08-22 14:30:00,0.3246,-3.753,929.93867,260.45667,47.84667,13.45367,0.1185,0.280079405666612,1290.27227002435
"1246",20.08433,2015-08-22 16:00:00,0.2506,-1.928,412.60533,236.00653,50.05,13.781,0.117,0.571990987125639,1174.46699110802
"1247",20.39433,2015-08-22 16:30:00,0.234,-2.742,549.172,211.60547,49.79655,13.69433,0.1165,0.385317295856307,1203.25441581178
"1248",19.73233,2015-08-22 17:00:00,0.2937,-1.253,330.372,142.0108,53.71,13.59733,0.116,0.429851198043418,1064.93368434835
"1249",18.89433,2015-08-22 17:30:00,0.1904,-0.071,230.13867,131.53507,60.26667,13.53667,0.115,0.571547015545019,867.642298644422
"1250",19.07533,2015-08-22 18:00:00,0.1975,-0.584,263.872,126.86733,60.59,13.37167,0.115,0.480791179056512,870.355799993808
"1251",18.664,2015-08-22 18:30:00,0.1021,1.262,151.80533,98.68707,63.02333,13.20833,0.1145,0.650089624652837,795.906700445029
"1252",18.06233,2015-08-22 19:00:00,0.1666,2.042,109.272,77.4444,65.79667,13.05667,0.114,0.708730507357786,708.956548719603
"1253",17.71167,2015-08-22 19:30:00,0.1443,3.579,42.70533,34.11781,66.90667,12.90467,0.1135,0.79891222009056,670.977204477651
"1254",17.46867,2015-08-22 20:00:00,0.1307,4.26,14.372,7.326,65.82333,12.75367,0.113,0.509741163373226,682.401702594189
"1255",15.839,2015-08-23 04:00:00,0.3144,3.709,17.05933,13.0791,69.30333,11.50533,0.111,0.766683099512115,552.620319161902
"1256",15.66633,2015-08-23 04:30:00,0.412,0.646,40.85933,28.42623,68.29333,11.45033,0.111,0.695709645752879,564.529978389645
"1257",15.30367,2015-08-23 05:00:00,0.4077,0.201,97.79267,52.54947,70.16333,11.412,0.111,0.537355918393475,519.021750384567
"1258",15.04867,2015-08-23 05:30:00,0.4588,-0.218,191.29267,74.1516,72.03333,11.39267,0.111,0.387634298794617,478.581674576138
"1259",14.84733,2015-08-23 06:00:00,0.4821,-0.876,289.65933,93.966,73.25,11.39033,0.111,0.324401772247419,451.863508080291
"1260",14.963,2015-08-23 06:30:00,0.4495,-2.512,381.55933,103.52333,72.21667,11.40433,0.111,0.271316468660326,472.829284938748
"1261",15.15133,2015-08-23 07:00:00,0.4796,-2.11,477.55933,114.78307,72.17,11.43267,0.111,0.240353528429651,479.398456148423
"1262",15.872,2015-08-23 07:30:00,0.3862,-4.085,573.19267,128.00227,70.63,11.47367,0.111,0.223314561925574,529.853723470251
"1263",16.58933,2015-08-23 08:00:00,0.3697,-4.289,661.45933,140.62627,66.6,11.534,0.112,0.212600024857159,630.755405622415
"1264",17.33867,2015-08-23 08:30:00,0.386,-4.365,736.69267,154.96227,61.35667,11.614,0.112,0.21034859760448,765.276466440859
"1265",17.95,2015-08-23 09:00:00,0.5587,-3.487,814.026,168.86733,58.6,11.69567,0.112,0.207447096284394,852.087767076201
"1266",18.43,2015-08-23 09:30:00,0.5248,-4.12,880.55933,181.0476,51.89333,11.794,0.1125,0.205605225942016,1020.41569874235
"1267",18.65633,2015-08-23 10:00:00,0.597,-5.126,922.926,197.27693,49.07667,11.95533,0.1125,0.213751622556955,1095.5767162585
"1268",18.94867,2015-08-23 10:30:00,0.5381,-4.402,967.05933,214.0588,46.3,12.135,0.112,0.221350224706482,1176.61191426014
"1269",19.28767,2015-08-23 11:00:00,0.5827,-4.935,973.69267,211.5596,45.25,12.28567,0.1115,0.217275539313652,1225.23549933936
"1270",19.64267,2015-08-23 11:30:00,0.6738,-4.427,988.926,209.59053,45.99,12.55867,0.111,0.211937526164748,1235.64373132116
"1271",20.05533,2015-08-23 12:00:00,0.5577,-4.277,998.05933,206.79113,46.45,12.938,0.112,0.207193223673386,1256.85617502066
"1272",20.19833,2015-08-23 12:30:00,0.5861,-3.603,989.85933,203.1314,44.24,13.10533,0.1125,0.205212391138446,1320.35132741411
"1273",20.517,2015-08-23 13:00:00,0.5857,-2.883,977.226,206.35593,42.99333,13.27233,0.1125,0.211165001749851,1376.68883933336
"1274",20.74867,2015-08-23 13:30:00,0.5296,-3.381,950.25933,217.27647,43.46,13.39,0.1115,0.228649657141488,1385.04418921479
"1275",21.096,2015-08-23 14:00:00,0.6151,-4.798,895.49267,209.21033,40.78667,13.404,0.1105,0.233625954749579,1481.8299497936
"1276",21.13167,2015-08-23 14:30:00,0.5603,-1.474,825.85933,200.13193,38.91,13.54,0.109,0.242331741896044,1532.14445388287
"1277",21.152,2015-08-23 15:00:00,0.5964,-3.119,763.49267,194.94793,37.48,13.70567,0.108,0.255337002776988,1569.96616090122
"1278",21.04767,2015-08-23 15:30:00,0.5672,-3.066,666.49267,189.78847,38.83667,13.82067,0.108,0.284757025159782,1526.09460283566
"1279",21.04533,2015-08-23 16:00:00,0.5609,-2.568,588.39267,181.6754,39.77667,13.749,0.108,0.30876557316732,1502.4246483207
"1280",20.79833,2015-08-23 16:30:00,0.5853,-0.646,495.05933,162.3762,39.23667,13.71167,0.107,0.327993414445901,1493.05725865042
"1281",20.505,2015-08-23 17:00:00,0.5493,-2.484,404.19267,144.31113,41.27,13.59833,0.1065,0.357035494978175,1417.25758065187
"1282",20.20967,2015-08-23 17:30:00,0.5586,-3.536,317.726,125.48553,41.71667,13.51333,0.106,0.394948886776657,1381.06932983978
"1283",19.77067,2015-08-23 18:00:00,0.5136,-1.152,229.39267,106.23967,42.90667,13.34433,0.1055,0.463134545667915,1316.5988949342
"1284",19.22733,2015-08-23 18:30:00,0.4166,-0.204,151.59267,82.77193,46.61,13.158,0.105,0.546015384516943,1190.32013923271
"1285",18.502,2015-08-23 19:00:00,0.3628,2.839,79.326,52.9682,51.37333,12.991,0.1045,0.66772810932103,1036.10866609116
"1286",17.69433,2015-08-23 19:30:00,0.5356,1.754,36.59267,28.69781,54.94,12.82633,0.104,0.784250233721672,912.60717219919
"1287",17.11367,2015-08-23 20:00:00,0.5637,3.376,11.29267,6.35141,57.22667,12.66967,0.104,0.562436518555842,835.094074479497
"1288",12.72067,2015-08-24 04:00:00,0.4806,2.911,14.19567,11.10635,89.64333,11.698,0.102,0.782375893494284,152.357352497725
"1289",12.48967,2015-08-24 04:30:00,0.3413,2.67,37.89567,31.7426,89.75667,11.652,0.102,0.837631317773244,148.423018443639
"1290",12.195,2015-08-24 05:00:00,0.1972,1.749,71.89567,56.2226,90.54333,11.63133,0.102,0.78200258791663,134.394948261775
"1291",12.02467,2015-08-24 05:30:00,0.1359,0.742,112.89567,80.2354,90.81667,11.617,0.102,0.710703962339743,129.053988001171
"1292",12.27333,2015-08-24 06:00:00,0.2111,-0.635,180.29567,118.42847,89.40333,11.60833,0.102,0.656856983864338,151.37461803162
"1293",13.15,2015-08-24 06:30:00,0.2008,-1.445,234.129,141.16553,82.30667,11.61967,0.102,0.602939106219221,267.704649826728
"1294",12.80367,2015-08-24 07:00:00,0.3006,-3.856,453.729,114.01033,83.05667,11.64567,0.102,0.251274064474609,250.613502007532
"1295",13.44267,2015-08-24 07:30:00,0.28,-4.382,567.86233,128.59273,78.55,11.664,0.102,0.22645053775622,330.802195839433
"1296",14.5,2015-08-24 08:00:00,0.3094,-4.561,659.59567,138.037,74.11,11.689,0.103,0.209275176109024,427.640619933507
"1297",15.35,2015-08-24 08:30:00,0.3917,-4.606,723.829,155.73833,69.37,11.727,0.1035,0.215159008550362,534.40959758809
"1298",15.65167,2015-08-24 09:00:00,0.4606,-4.682,783.76233,198.49247,68.75,11.78433,0.103,0.253255945587484,555.876910651058
"1299",16.02967,2015-08-24 09:30:00,0.5307,-6.824,601.56233,375.8802,69.00667,11.865,0.103,0.624839989565171,564.80134783542
"1300",15.873,2015-08-24 10:00:00,0.4875,-5.877,478.19567,401.477,69.69333,12.01467,0.104,0.839566364120361,546.786812952899
"1301",16.059,2015-08-24 10:30:00,0.5085,-7.051,598.629,471.557,68.93,12.17667,0.1035,0.787728292481654,567.259871375934
"1302",16.816,2015-08-24 11:00:00,0.3839,-2.679,398.69567,356.29087,70.12,12.33033,0.1035,0.893641182508955,572.463970579623
"1303",18.16733,2015-08-24 11:30:00,0.4283,-5.203,548.16233,475.5538,69.81,12.45933,0.103,0.867541919562404,629.910707015611
"1304",17.837,2015-08-24 12:00:00,0.3578,-3.17,504.16233,446.08107,70.36333,12.58467,0.103,0.884796509886012,605.654760639934
"1305",16.349,2015-08-24 12:30:00,0.4383,-4.325,552.29567,477.456,69.07333,12.679,0.103,0.864493469593922,575.182394423654
"1306",16.38567,2015-08-24 13:00:00,0.4729,-4.824,513.229,384.68693,68.3,12.77067,0.103,0.749542465449146,590.943503300202
"1307",17.009,2015-08-24 13:30:00,0.4439,-4.72,779.86233,316.33387,66.47,12.85,0.102,0.405627836902957,650.304176605341
"1308",17.47467,2015-08-24 14:00:00,0.4994,-3.561,612.66233,312.78187,63.26333,12.91333,0.1025,0.51052897278669,733.794860379543
"1309",16.88733,2015-08-24 14:30:00,0.3848,-3.278,505.06233,184.6816,66.21667,12.974,0.102,0.365661006632587,650.182782754234
"1310",18.48033,2015-08-24 15:00:00,0.5156,-3.655,867.829,308.15253,58.86333,13.04467,0.1015,0.355084388744787,875.327229431685
"1311",17.01067,2015-08-24 15:30:00,0.3164,0.226,190.79567,138.8064,63.75667,13.30167,0.1015,0.727513365476271,703.002778654477
"1312",16.63,2015-08-24 16:00:00,0.3328,-1.828,325.39567,153.7376,68.06667,13.26567,0.1005,0.472463570274306,604.618583581806
"1313",17.70967,2015-08-24 16:30:00,0.4812,-1.04,405.36233,179.85173,59.51667,13.11133,0.1005,0.443681409666261,820.708226487033
"1314",16.03467,2015-08-24 17:00:00,0.5323,-1.426,263.929,114.384,72.06,12.999,0.1,0.433389282723763,509.322133696184
"1315",15.84567,2015-08-24 17:30:00,0.3685,-1.737,300.429,144.74027,75.03333,12.90633,0.1,0.48177862323544,449.65710514704
"1316",15.32333,2015-08-24 18:00:00,0.1909,-0.667,219.39567,130.0448,79.26333,12.804,0.0995,0.59274095974638,361.179054706535
"1317",15.24567,2015-08-24 18:30:00,0.1672,0.024,179.07038,102.5856,81.44,12.695,0.099,0.572878663685195,321.65848638089
"1318",14.90433,2015-08-24 19:00:00,0.1116,2.049,82.76233,53.10293,84.23,12.58533,0.099,0.641631645701613,267.368645879458
"1319",14.14733,2015-08-24 19:30:00,0.1767,3.194,32.49567,25.76387,89.51667,12.47167,0.0985,0.792840092233827,169.251434027721
"1320",8.50067,2015-08-25 04:00:00,0.1,2.631,16.44833,12.24704,99.64667,10.898,0.096,0.744576501079441,3.92290553255407
"1321",8.49733,2015-08-25 04:30:00,0.099,1.73,49.615,35.07367,99.71,10.81133,0.096,0.706916658268669,3.21904421767545
"1322",8.43,2015-08-25 05:00:00,0.1534,0.815,85.215,52.31573,99.79667,10.748,0.096,0.61392630405445,2.2467066858087
"1323",8.79367,2015-08-25 05:30:00,0.2082,-1.146,176.68167,65.34293,99.91,10.70567,0.096,0.369834233511603,1.01927380483107
"1324",9.47367,2015-08-25 06:00:00,0.2858,-2.99,299.14833,85.2512,99.92333,10.68067,0.096,0.284979695524291,0.909081352504927
"1325",9.82333,2015-08-25 06:30:00,0.44,-0.74,405.115,101.5232,99.11667,10.67467,0.0965,0.250603408908582,10.7227243943155
"1326",9.91167,2015-08-25 07:00:00,0.4201,-4.539,471.015,110.0576,96.55,10.70167,0.097,0.233660499134847,42.1283942175908
"1327",10.558,2015-08-25 07:30:00,0.3789,-5.222,657.38167,204.5088,89.83333,10.74267,0.097,0.311095987814811,129.630900140838
"1328",11.329,2015-08-25 08:00:00,0.3107,-5.297,722.74833,299.55627,81.12667,10.83333,0.098,0.414468297699145,253.306290843453
"1329",11.652,2015-08-25 08:30:00,0.3495,-4.497,522.84833,343.6544,78.04667,10.976,0.098,0.657273592133306,301.013224570529
"1330",11.49367,2015-08-25 09:00:00,0.263,-3.704,401.015,331.1392,80.09333,11.124,0.098,0.825752652643916,270.105911110064
"1331",11.769,2015-08-25 09:30:00,0.2971,-3.771,416.68167,373.50933,80.04333,11.264,0.098,0.896390114784747,275.7602020394
"1332",12.028,2015-08-25 10:00:00,0.2165,-3.735,419.315,383.00267,79.67,11.4,0.098,0.913400832309839,285.76165927893
"1333",12.536,2015-08-25 10:30:00,0.3077,-3.994,469.615,407.16267,78.36333,11.51167,0.098,0.867013766596041,314.464651489407
"1334",12.53767,2015-08-25 11:00:00,0.3049,-2.268,285.215,248.0352,78.27,11.624,0.098,0.869642900969444,315.855728502166
"1335",12.03667,2015-08-25 11:30:00,0.1426,-1.354,219.68167,198.5824,87.9,11.70267,0.098,0.903955254892227,170.176728453656
"1336",11.50667,2015-08-25 12:00:00,0.0988,-1.724,238.115,210.88793,96.03667,11.73633,0.097,0.885655796568885,53.8231964977833
"1337",12.12667,2015-08-25 13:00:00,0.2547,-3.024,346.915,316.78447,96.84483,11.773,0.097,0.9131472262658,44.6388728461964
"1338",12.04067,2015-08-25 13:30:00,0.2973,-1.302,217.54833,199.11513,96.90333,11.80867,0.097,0.915268483099824,43.5636479643413
"1339",11.92,2015-08-25 14:00:00,0.248,-3.075,349.94833,311.7498,99.19667,11.83767,0.097,0.890845228494161,11.2115874382844
"1340",12.05933,2015-08-25 14:30:00,0.2097,-0.139,155.815,136.82713,99.38333,11.87633,0.097,0.878138369219908,8.68592928502676
"1341",12.07267,2015-08-25 15:00:00,0.2433,-0.524,175.48167,160.0922,99.46667,11.89967,0.097,0.912301552635098,7.51867476720236
"1342",11.83933,2015-08-25 15:30:00,0.1708,1.418,85.24833,80.10393,99.59333,11.90033,0.097,0.93965394981931,5.64550592179785
"1343",11.68233,2015-08-25 16:00:00,0.2155,0.785,110.915,101.53433,99.82667,11.88467,0.097,0.915424694585944,2.38138599989725
"1344",11.58833,2015-08-25 16:30:00,0.2086,1.804,67.94833,61.61327,99.94333,11.85667,0.098,0.906766509198975,0.773765722445432
"1345",11.70933,2015-08-25 17:00:00,0.2738,1.714,72.08167,68.4556,100.03333,11.83033,0.1095,0.94969497793267,-0.458739847712422
"1346",11.77033,2015-08-25 17:30:00,0.2471,3.096,19.64833,16.98973,100.06,11.806,0.109,0.864690790515021,-0.829149648378916
