"","AirTemp","Time","FricVel","NEP","PPFD","PPFDdiff","RelHum","SoilTempA","SoilTempB","DiffuseFract","VaporPressureDeficit"
"4691",16.36633,2016-07-18 19:00:00,0.323,-2.461,347.76333,172.077,65.27633,13.465,11.397,0.49481065183037,646.513236756663
"4692",16.383,2016-07-18 19:30:00,0.287,-1.442,230.99567,123.19633,62.13867,13.48,11.411,0.533327442891029,705.681488286317
"4693",16.372,2016-07-18 20:00:00,0.081,0.753,154.71567,83.454,65.66633,13.4815,11.418,0.539402375984281,639.482783864238
"4694",16.262,2016-07-18 20:30:00,0.149,3.562,70.73,53.698,68.14933,13.485,11.432,0.759196946133182,589.092428704759
"4695",15.41133,2016-07-18 21:00:00,0.223,4.998,25.057,24.44633,74.79233,13.4695,11.446,0.975628766412579,441.539530809705
"4696",10.989,2016-07-19 03:30:00,0.26,4.18,26.08533,25.65167,93.52167,12.8215,11.496,0.9833753301185,85.0076179026605
"4697",11.033,2016-07-19 04:00:00,0.267,2.626,72.18067,52.57667,93.00067,12.7735,11.505,0.728403740225742,92.1130879143896
"4698",11.35067,2016-07-19 04:30:00,0.342,1.468,161.99433,79.035,91.04067,12.7045,11.498,0.487887446430995,120.419506234368
"4699",11.19667,2016-07-19 05:00:00,0.28,-3.466,259.75667,94.83433,91.36833,12.649,11.487,0.365089104352932,114.836568058509
"4700",11.70033,2016-07-19 05:30:00,0.359,-1.957,379.233,108.971,89.71,12.5885,11.479,0.287345774233782,141.542929987247
"4701",12.46467,2016-07-19 06:00:00,0.356,-11.617,493.19667,122.04633,86.71833,12.5325,11.463,0.247459760829285,192.131947405167
"4702",13.28933,2016-07-19 06:30:00,0.393,-3.292,611.072,127.948,81.8,12.4775,11.442,0.209382855048178,277.887481761347
"4703",13.917,2016-07-19 07:00:00,0.461,-11.688,745.17133,131.46533,74.55,12.439,11.429,0.176422957657268,404.791256988887
"4704",14.55267,2016-07-19 07:30:00,0.506,-10.823,884.90833,136.93567,70.56667,12.4225,11.421,0.154745599467913,487.825509999422
"4705",15.13333,2016-07-19 08:00:00,0.465,-12.293,1011.302,145.23867,65.71167,12.3965,11.394,0.143615527310339,589.966079702002
"4706",15.673,2016-07-19 08:30:00,0.535,-9.404,1127.79533,159.218,61.87966,12.404,11.387,0.141176324963147,679.013877848619
"4707",15.90333,2016-07-19 09:00:00,0.526,-11.302,1202.136,195.45067,58.61633,12.4005,11.367,0.162586154977473,748.084931699706
"4708",16.15833,2016-07-19 09:30:00,0.576,-13.167,1102.98767,231.95267,56.67067,12.41,11.355,0.210294889334529,796.11502184835
"4709",16.68833,2016-07-19 10:00:00,0.75,-12.451,1363.60067,239.76433,50.89667,12.4215,11.338,0.175831777788728,933.163845773376
"4710",17.03,2016-07-19 10:30:00,0.743,-14.543,1561.97967,281.22367,47.389,12.4465,11.316,0.180043105170505,1021.73300396476
"4711",16.942,2016-07-19 11:00:00,0.77,-9.254,1102.20333,311.166,48.61667,12.486,11.308,0.282312701777085,992.340918411179
"4712",17.16067,2016-07-19 11:30:00,0.826,-15.021,1424.79767,362.27233,45.02033,12.555,11.292,0.254262298168974,1076.60554715799
"4713",17.10133,2016-07-19 12:00:00,0.726,-10.532,1051.085,335.095,45.51767,12.6265,11.286,0.318808659623151,1062.8663956401
"4714",17.29833,2016-07-19 12:30:00,0.78,-12.679,849.11267,372.30933,45.958,12.6965,11.289,0.438468701685961,1067.49970026569
"4715",17.35967,2016-07-19 13:00:00,0.676,-11.247,1096.32567,301.31333,44.16233,12.7325,11.27,0.274839254653227,1107.25457295568
"4716",17.68133,2016-07-19 13:30:00,0.631,-10.995,1143.689,348.91167,40.54467,12.7825,11.273,0.30507565430812,1203.17174480168
"4717",18.08467,2016-07-19 14:00:00,0.651,-11.774,1349.41,330.132,40.55967,12.824,11.265,0.244649142958775,1233.79249837827
"4718",17.667,2016-07-19 14:30:00,0.76,-11.803,1148.79533,351.395,43.14267,12.8625,11.265,0.305881292188052,1149.55825121561
"4719",18.19233,2016-07-19 15:00:00,0.746,-10.199,1339.86967,247.42167,41.85867,12.8975,11.265,0.184660997662556,1215.01755241117
"4720",18.29967,2016-07-19 15:30:00,0.665,-7.816,1088.71,215.797,42.10467,12.928,11.253,0.19821348201082,1218.05418453038
"4721",18.24967,2016-07-19 16:00:00,0.595,-8.51,1095.119,211.92267,41.50733,12.9345,11.232,0.193515654463122,1226.76706316813
"4722",18.34567,2016-07-19 16:30:00,0.638,-8.362,1043.014,196.31633,38.99867,12.976,11.246,0.188220225231876,1287.10900151387
"4723",18.49233,2016-07-19 17:00:00,0.654,-8.576,970.538,246.638,38.67,12.981,11.229,0.254125031683458,1305.99257755509
"4724",18.36367,2016-07-19 17:30:00,0.567,-6.588,791.638,175.35,40.26,12.9925,11.226,0.221502757573537,1261.91878019134
"4725",18.24733,2016-07-19 18:00:00,0.785,-7.804,566.93833,176.86867,40.935,13.0025,11.225,0.311971621322552,1238.58864920136
"4726",18.01167,2016-07-19 18:30:00,0.657,-4.289,555.19633,156.24633,43.278,13.011,11.233,0.281425365329774,1171.9789076081
"4727",17.63333,2016-07-19 19:00:00,0.441,-2.596,372.42867,107.57167,45.73633,13.034,11.254,0.28883831634122,1094.79230302825
"4728",17.44167,2016-07-19 19:30:00,0.403,-1.911,267.39067,95.345,46.35067,13.049,11.264,0.356575642672947,1069.38531377647
"4729",16.965,2016-07-19 20:00:00,0.277,0.295,162.43033,74.61167,48.84767,13.0455,11.263,0.459345677620676,989.321196504368
"4730",16.462,2016-07-19 20:30:00,0.232,3.029,81.33933,50.524,52.45633,13.0525,11.284,0.621150924159321,890.614409255409
"4731",16.09233,2016-07-19 21:00:00,0.123,4.61,30.99704,25.182,56.70333,13.054,11.3,0.812400151756426,792.171696216086
"4732",9.54833,2016-07-20 03:30:00,0.317,4.052,21.91379,20.65533,80.93767,12.415,11.366,0.94257223419591,227.161464543398
"4733",9.126,2016-07-20 04:00:00,0.358,3.081,61.01833,46.31433,83.06933,12.35,11.368,0.759023231215931,196.09924397287
"4734",9.15433,2016-07-20 04:30:00,0.341,0.595,133.39533,70.59867,83.82433,12.2865,11.371,0.529243939799092,187.712970323523
"4735",9.378,2016-07-20 05:00:00,0.361,-2.387,256.48,91.87967,83.05867,12.215,11.352,0.358233273549594,199.584865197678
"4736",9.88967,2016-07-20 05:30:00,0.354,-5.303,351.679,106.12533,81.80767,12.1525,11.342,0.301767606254567,221.821364474462
"4737",10.483,2016-07-20 06:00:00,0.414,-4.473,483.16367,121.41733,80.12367,12.0935,11.333,0.251296480962652,252.169466998701
"4738",11.48867,2016-07-20 06:30:00,0.484,-6.895,614.29867,136.07167,73.82667,12.0425,11.318,0.221507349185698,355.018251207805
"4739",12.369,2016-07-20 07:00:00,0.503,-8.299,741.39133,131.82567,67.817,12.0035,11.308,0.177808486106791,462.639645832561
"4740",13.21967,2016-07-20 07:30:00,0.512,-7.678,883.70167,137.40733,63.29833,11.95,11.276,0.155490630678564,557.83849850282
"4741",13.97433,2016-07-20 08:00:00,0.557,-8.612,1009.304,146.01967,60.10233,11.925,11.25,0.144673626578315,636.952885508679
"4742",14.853,2016-07-20 08:30:00,0.729,-13.492,1123.22767,159.34533,58.06967,11.92,11.237,0.141863786172575,708.549973914478
"4743",15.50233,2016-07-20 09:00:00,0.69,-11.251,1243.73633,170.24933,55.576,11.9165,11.216,0.136885387918193,782.689908795358
"4744",16.23467,2016-07-20 09:30:00,0.596,-12.519,1334.58567,178.91967,53.33533,11.9115,11.192,0.134063832709968,861.581612695881
"4745",16.75333,2016-07-20 10:00:00,0.796,-13.041,1389.65933,193.907,50.68533,11.938,11.175,0.139535637126259,941.057069167028
"4746",17.246,2016-07-20 10:30:00,0.701,-12.087,1401.31933,255.636,49.549,11.9715,11.155,0.182425229230228,993.273785178209
"4747",17.816,2016-07-20 11:00:00,0.703,-16.915,1357.82967,256.01967,47.22833,12.026,11.13,0.18855065230678,1077.01646651685
"4748",18.13633,2016-07-20 11:30:00,0.719,-14.373,1425.14933,296.47367,45.115,12.118,11.126,0.208029898172145,1142.94159247407
"4749",18.53033,2016-07-20 12:00:00,0.756,-16.076,1476.803,309.092,41.59133,12.203,11.113,0.209298058034822,1246.74771272727
"4750",18.88567,2016-07-20 12:30:00,0.803,-13.775,1519.144,287.64633,38.383,12.291,11.106,0.189347639196811,1344.78068852361
"4751",19.176,2016-07-20 13:00:00,0.761,-13.02,1382.118,303.45033,37.77967,12.3625,11.093,0.219554574934991,1382.76255008743
"4752",19.50767,2016-07-20 13:30:00,0.768,-13.87,1423.98967,250.81633,38.796,12.439,11.078,0.176136340932866,1388.53725585791
"4753",19.79367,2016-07-20 14:00:00,0.908,-14.013,1406.17,247.495,38.142,12.5365,11.085,0.176006457256235,1428.51027286168
"4754",20.08067,2016-07-20 14:30:00,0.72,-9.855,1266.327,283.81667,37.92567,12.6115,11.078,0.224125893232949,1459.21414476472
"4755",20.195,2016-07-20 15:00:00,0.902,-12.292,1116.06133,379.72867,37.84667,12.674,11.068,0.340239966920098,1471.43728317431
"4756",20.28467,2016-07-20 15:30:00,0.748,-10.204,1033.08567,468.01867,37.25333,12.7415,11.068,0.45302987311788,1493.73735643691
"4757",20.456,2016-07-20 16:00:00,0.758,-8.844,952.52233,470.74533,37.16933,12.8065,11.069,0.494209232869113,1511.63892374024
"4758",20.52967,2016-07-20 16:30:00,0.767,-15.033,932.398,428.40733,37.17733,12.8515,11.065,0.459468306452824,1518.32851615868
"4759",20.418,2016-07-20 17:00:00,0.699,-10.214,746.62467,395.78633,37.39167,12.9055,11.066,0.530100793481683,1502.76254505908
"4760",20.24633,2016-07-20 17:30:00,0.637,-8.49,539.125,308.032,39.16467,12.9405,11.071,0.571355437050777,1444.8102601849
"4761",20.19167,2016-07-20 18:00:00,0.643,-7.049,470.43033,260.95767,40.81367,12.9905,11.078,0.554721184750141,1400.90722733128
"4762",20.18733,2016-07-20 18:30:00,0.574,-6.408,460.83033,211.985,42.69167,13.014,11.081,0.460006614581987,1356.09218275598
"4763",20.04333,2016-07-20 19:00:00,0.532,-6.169,452.27333,207.91167,43.582,13.041,11.091,0.459703582344774,1323.18725627135
"4764",19.855,2016-07-20 19:30:00,0.636,-3.701,310.76067,163.116,43.90233,13.0665,11.104,0.524892677055948,1300.4191907379
"4765",19.319,2016-07-20 20:00:00,0.458,0.207,128.55467,98.06933,45.94367,13.0915,11.121,0.762860890234482,1212.07323772443
"4766",18.79333,2016-07-20 20:30:00,0.249,3.093,80.28167,60.89333,49.719,13.1015,11.128,0.758496055201642,1091.06293128366
"4767",18.433,2016-07-20 21:00:00,0.243,4.709,33.622,27.32667,52.216,13.119,11.148,0.8127615846767,1013.76193963571
"4768",14.25933,2016-07-21 03:30:00,0.355,4.682,15.15033,14.256,72.63133,12.775,11.261,0.940969602642319,445.080127169306
"4769",13.913,2016-07-21 04:00:00,0.361,2.707,48.70267,48.316,74.58367,12.7425,11.264,0.992060599552345,404.150731118885
"4770",13.59433,2016-07-21 04:30:00,0.352,1.89,101.071,99.06633,75.78133,12.713,11.264,0.980165725084347,377.209011073993
"4771",13.61667,2016-07-21 05:00:00,0.393,1.848,142.06133,138.83567,76.62033,12.6815,11.26,0.977293891307367,364.67142916356
"4772",13.68033,2016-07-21 05:30:00,0.468,-3.598,198.01033,181.44933,78.13233,12.6615,11.26,0.916362949347138,342.503522232834
"4773",14.15633,2016-07-21 06:00:00,0.484,-1.42,293.02,290.87,78.307,12.638,11.249,0.992662616886219,350.433856767442
"4774",15.16867,2016-07-21 06:30:00,0.681,-5.177,404.20333,378.62867,73.97367,12.613,11.241,0.936728230319132,448.828650614478
"4775",15.48867,2016-07-21 07:00:00,0.697,-10.278,511.99967,417.61867,70.59567,12.617,11.236,0.815661990563392,517.610314448162
"4776",15.99833,2016-07-21 07:30:00,0.64,-10.124,548.424,427.03367,66.90533,12.61,11.218,0.778656058086444,601.888808769823
"4777",16.404,2016-07-21 08:00:00,0.745,-14.308,630.927,460.819,63.95433,12.629,11.218,0.730384022240291,672.739135070381
"4778",16.55867,2016-07-21 08:30:00,0.716,-8.918,532.10867,497.29733,63.13033,12.6405,11.208,0.934578513821246,694.923667157177
"4779",17.12367,2016-07-21 09:00:00,0.679,-16.265,753.86933,682.50133,59.63276,12.6825,11.213,0.905331073755183,788.617410422316
"4780",17.553,2016-07-21 09:30:00,0.74,-12.766,575.973,550.693,55.57933,12.6935,11.195,0.956109053723004,891.676054858766
"4781",17.365,2016-07-21 10:00:00,0.764,-15.122,795.27333,713.726,58.06867,12.735,11.196,0.89745999655238,831.773554767026
"4782",17.604,2016-07-21 10:30:00,0.912,-14.879,759.20567,679.34433,59.77733,12.7705,11.182,0.894809347248421,810.009585685722
"4783",17.16267,2016-07-21 11:00:00,0.732,-15.106,568.14733,566.06867,63.957,12.8225,11.179,0.996341336322042,705.879209261241
"4784",17.515,2016-07-21 11:30:00,0.728,-14.348,916.80333,903.725,62.89567,12.886,11.185,0.985734857660257,743.027917702497
"4785",17.69433,2016-07-21 12:00:00,0.852,-19.705,1203.77172,1021.32812,61.16467,12.93,11.175,0.848440034793308,786.537964774132
"4786",17.396,2016-07-21 12:30:00,0.733,-13.705,706.49533,703.35633,63.59667,12.988,11.171,0.995556941614887,723.532795342735
"4787",17.18067,2016-07-21 13:00:00,0.768,-12.81,558.591,558.12867,65.57533,13.07,11.177,0.999172328233001,674.953687130934
"4788",16.69767,2016-07-21 13:30:00,0.663,-7.875,418.84367,418.52433,68.057,13.128,11.185,0.999237567563096,607.407763773873
"4789",15.58667,2016-07-21 14:00:00,0.674,-5.785,326.81633,326.10433,72.04567,13.1715,11.191,0.997821406292641,495.186934504333
"4790",14.881,2016-07-21 14:30:00,0.806,-11.759,489.11733,486.23267,75.94133,13.213,11.197,0.994102314878109,407.284171446271
"4791",14.53067,2016-07-21 15:00:00,1.026,-13.744,611.669,612.13367,77.70867,13.232,11.202,1.00075967557617,368.929789401553
"4792",14.424,2016-07-21 15:30:00,1.016,-13.195,521.13533,521.47367,77.54167,13.249,11.216,1.00064923635095,369.139308306744
"4793",14.422,2016-07-21 16:00:00,0.88,-6.379,348.23667,347.55133,78.19733,13.259,11.221,0.998031970613549,358.316114065075
"4794",14.54967,2016-07-21 16:30:00,0.869,-7.515,358.23433,356.784,78.38567,13.27,11.231,0.995951448874261,358.164638342426
"4795",14.51967,2016-07-21 17:00:00,0.82,-5.108,306.103,303.49,79.36233,13.273,11.237,0.991463657657716,341.318386236882
"4796",14.558,2016-07-21 17:30:00,0.708,-5.468,333.27067,298.24333,80.07167,13.267,11.251,0.894898221916738,330.404206791894
"4797",14.842,2016-07-21 18:00:00,0.76,-6.874,309.29,293.46767,78.90233,13.2525,11.247,0.94884305991141,356.261397300487
"4798",15.04433,2016-07-21 18:30:00,0.696,-1.818,156.53067,156.19067,80.03467,13.243,11.253,0.997827901714086,341.562746895041
"4799",15.029,2016-07-21 19:00:00,0.726,0.531,113.66567,113.214,81.40267,13.223,11.26,0.996026328793909,317.845521996817
"4800",15.06633,2016-07-21 19:30:00,0.583,-0.504,117.13533,117.33133,81.82567,13.2165,11.275,1.00167327825004,311.363190152623
"4801",15.07933,2016-07-21 20:00:00,0.574,1.924,56.923,56.18793,83.09233,13.201,11.28,0.987086590657555,289.905125760603
"4802",15.049,2016-07-21 20:30:00,0.502,3.839,30.06333,29.98667,84.13633,13.18,11.281,0.997450049611936,271.473972085705
"4803",14.977,2016-07-21 21:00:00,0.539,3.545,10.78833,10.59033,84.80133,13.174,11.288,0.98164683505232,258.891141682205
"4804",13.66633,2016-07-22 04:30:00,0.542,4.835,17.96333,16.774,95.29933,12.9525,11.322,0.933791229131792,73.5574562952909
"4805",13.60933,2016-07-22 05:00:00,0.415,3.986,28.829,28.40367,95.58,12.949,11.332,0.985246453224184,68.9093460793449
"4806",13.53967,2016-07-22 05:30:00,0.402,5.372,40.898,40.69667,96.50367,12.9415,11.328,0.995077265391951,54.26232185297
"4807",13.577,2016-07-22 06:00:00,0.372,7.369,52.921,53.27033,96.68533,12.921,11.318,1.00660097125905,51.5682078467023
"4808",13.679,2016-07-22 06:30:00,0.364,9.343,81.19633,80.73133,96.13533,12.917,11.321,0.994273140177641,60.5253580376186
"4809",13.75367,2016-07-22 07:00:00,0.392,5.654,110.70267,110.20833,95.67467,12.914,11.324,0.995534525048041,68.0696304770579
"4810",13.85667,2016-07-22 07:30:00,0.512,4.051,140.183,140.23067,94.65333,12.905,11.316,1.00034005549888,84.7080912224412
"4811",13.908,2016-07-22 08:00:00,0.495,-0.738,180.68533,180.091,94.978,12.9065,11.323,0.996710690347689,79.8300167481625
"4812",14.13667,2016-07-22 08:30:00,0.565,-1.254,212.63967,212.089,93.44933,12.9015,11.318,0.997410313889219,105.686308498032
"4813",14.29033,2016-07-22 09:00:00,0.587,-0.638,220.36267,220.02033,92.873,12.904,11.311,0.998446470084974,116.134977133603
"4814",14.481,2016-07-22 09:30:00,0.547,-2.184,222.28433,221.91933,92.36167,12.9105,11.303,0.99835795892585,126.012005042075
"4815",14.621,2016-07-22 10:00:00,0.47,0.004,189.62133,189.392,92.51333,12.9275,11.303,0.998790589645163,124.632294252471
"4816",14.704,2016-07-22 10:30:00,0.527,1.109,231.19333,230.71333,91.616,12.935,11.298,0.997923815535682,140.320164307945
"4817",14.91633,2016-07-22 11:00:00,0.487,-7.634,296.397,295.43833,90.125,12.9475,11.294,0.996765588045763,167.552783960237
"4818",15.42567,2016-07-22 11:30:00,0.544,-6.626,397.55567,397.04467,86.97667,12.9575,11.289,0.998714645423118,228.327675061111
"4819",15.87154,2016-07-22 12:00:00,0.544,-9.656,455.35267,454.93033,84.378,12.9835,11.29,0.99907249912469,281.822656503983
"4820",16.52867,2016-07-22 12:30:00,0.545,-13.651,591.72067,591.31133,81.02267,12.9925,11.276,0.999308220887399,357.005023783046
"4821",16.95533,2016-07-22 13:00:00,0.446,-9.407,517.958,517.42533,79.74,13.0305,11.27,0.998971596152584,391.602190293825
"4822",17.29167,2016-07-22 13:30:00,0.525,-11.349,541.64,541.36833,79.05333,13.0765,11.267,0.999498430691973,413.588511592021
"4823",17.47767,2016-07-22 14:00:00,0.554,-7.599,476.12433,475.66167,79.60267,13.124,11.272,0.999028279021154,407.502670052586
"4824",17.50967,2016-07-22 14:30:00,0.431,-6.284,461.32633,460.71433,79.61967,13.171,11.263,0.998673390265845,407.986362304046
"4825",17.581,2016-07-22 15:00:00,0.495,-8.404,482.59633,482.27833,78.56367,13.2325,11.273,0.999341064197484,431.061888865215
"4826",17.82733,2016-07-22 15:30:00,0.448,-6.375,341.11967,340.29867,78.18233,13.2805,11.268,0.997593219998132,445.594369036316
"4827",17.63767,2016-07-22 16:00:00,0.531,-4.335,357.518,356.95767,79.13967,13.3255,11.271,0.998432722268529,420.981099577794
"4828",17.57967,2016-07-22 16:30:00,0.422,-0.656,277.49233,276.66267,79.32633,13.36,11.263,0.997010151595902,415.690725663471
"4829",17.64,2016-07-22 17:00:00,0.408,-2.38,321.16567,320.09967,79.356,13.409,11.281,0.996680840763585,416.676569151127
"4830",17.64333,2016-07-22 17:30:00,0.337,-1.738,216.699,215.25567,79.50133,13.449,11.288,0.993339470878961,413.830123870129
"4831",17.48267,2016-07-22 18:00:00,0.366,-1.035,116.69467,117.07,82.009,13.4725,11.291,1.00321634227167,359.541919224973
"4832",17.392,2016-07-22 18:30:00,0.214,1.832,115.02033,115.241,82.69833,13.498,11.301,1.00191853040241,343.7916977402
"4833",17.469,2016-07-22 19:00:00,0.224,3.032,80.22167,80.59367,83.31833,13.5165,11.301,1.00463715103413,333.087957360155
"4834",17.432,2016-07-22 19:30:00,0.256,4.391,43.59567,43.88133,84.14867,13.523,11.303,1.00655248560235,315.769655624592
"4835",17.229,2016-07-22 20:00:00,0.181,5.266,20.813,20.80933,86.27867,13.5355,11.313,0.99982366789987,269.853714769858
"4836",17.09767,2016-07-22 20:30:00,0.392,8.63,10.33167,10.53933,85.91167,13.539,11.324,1.02009936438156,274.77794270703
"4837",15.73933,2016-07-23 04:30:00,0.312,7.971,19.00867,18.272,94.517,13.3915,11.433,0.96124557899106,98.0808884363698
"4838",15.83267,2016-07-23 05:00:00,0.25,4.184,43.53733,43.21033,94.58233,13.3825,11.432,0.992489204092212,97.4927477408621
"4839",16.079,2016-07-23 05:30:00,0.324,5.752,125.63567,125.21567,93.64033,13.3765,11.441,0.996657000356666,116.259883800692
"4840",16.40567,2016-07-23 06:00:00,0.422,6.524,136.38333,136.074,91.655,13.379,11.436,0.997731907557911,155.763647675122
"4841",16.53167,2016-07-23 06:30:00,0.328,4.247,137.55833,136.64867,91.00333,13.3775,11.437,0.993387096223108,169.279310292075
"4842",16.624,2016-07-23 07:00:00,0.482,-1.04,194.48333,194.18767,90.08333,13.389,11.442,0.998479766877706,187.688440469511
"4843",16.547,2016-07-23 07:30:00,0.403,0.545,129.42,129.16533,91.191,13.3965,11.437,0.998032220676866,165.909840866369
"4844",16.619,2016-07-23 08:00:00,0.25,-0.854,193.82333,193.69133,91.066,13.4,11.428,0.999318967432868,169.036149553648
"4845",16.771,2016-07-23 08:30:00,0.338,-2.29,242.806,242.17967,90.07967,13.421,11.437,0.997420450894953,189.519183174004
"4846",16.93267,2016-07-23 09:00:00,0.261,-3.051,271.00667,270.344,90.04833,13.434,11.433,0.997554783430238,192.078038371531
"4847",17.185,2016-07-23 09:30:00,0.297,-3.148,278.82667,277.64033,89.11667,13.4515,11.427,0.9957452420172,213.444508534676
"4848",17.44267,2016-07-23 10:00:00,0.281,-4.936,349.822,349.078,87.444,13.483,11.44,0.99787320408665,250.292967008359
"4849",17.66833,2016-07-23 10:30:00,0.196,-2.394,252.97733,251.805,86.76933,13.5025,11.435,0.995365869344894,267.524013856216
"4850",17.86276,2016-07-23 11:00:00,0.207,-2.834,270.32967,269.676,86.738,13.5325,11.435,0.997581952436075,271.461977705896
"4851",18.11833,2016-07-23 11:30:00,0.194,-2.974,282.156,281.26733,85.87167,13.561,11.435,0.996850430258439,293.8800901409
"4852",18.372,2016-07-23 12:00:00,0.215,-3.366,294.77,294.345,84.678,13.594,11.437,0.99855819791702,323.823569749353
"4853",18.73967,2016-07-23 12:30:00,0.179,-4.099,324.068,323.70533,82.269,13.6125,11.43,0.99888088302455,383.462230366736
"4854",19.19933,2016-07-23 13:30:00,0.223,-3.714,310.87567,310.29333,81.31067,13.6785,11.437,0.998126775247481,415.949125386584
"4855",19.25267,2016-07-23 14:00:00,0.209,-2.872,275.84033,274.436,80.08567,13.7185,11.445,0.994908902552429,444.687420989019
"4856",19.25167,2016-07-23 14:30:00,0.1,-5.141,376.371,373.19333,80.47867,13.7615,11.452,0.99155708064649,435.884581594829
"4857",19.16033,2016-07-23 16:30:00,0.238,-6.48,454.64933,453.402,82.624,13.8825,11.466,0.997256500960861,385.78123251022
"4858",19.55367,2016-07-23 17:00:00,0.279,-7.462,527.93033,457.37533,79.77567,13.915,11.464,0.866355471563833,460.143258787211
"4859",19.80667,2016-07-23 17:30:00,0.195,-7.355,521.99333,425.78633,78.84267,13.949,11.471,0.815693047265566,488.988212139198
"4860",19.74367,2016-07-23 18:30:00,0.182,-1.651,248.873,213.80167,79.89567,14.045,11.491,0.859079409980191,462.839562878417
"4861",19.49833,2016-07-23 19:00:00,0.178,0.865,156.26733,152.07467,83.399,14.0765,11.49,0.973169951774309,376.408922873321
"4862",19.259,2016-07-23 19:30:00,0.14,4.189,63.84733,63.497,85.79933,14.11,11.505,0.994513004694167,317.226270237931
"4863",18.98433,2016-07-23 20:00:00,0.173,4.965,41.23233,41.14267,87.91933,14.134,11.517,0.997825492762597,265.287270160642
"4864",18.85067,2016-07-23 20:30:00,0.09,5.976,14.54033,14.16867,89.168,14.1505,11.526,0.974439369670427,235.890412838475
"4865",17.20533,2016-07-24 04:30:00,0.068,3.628,66.59167,66.83267,95.94233,13.927,11.672,1.00361907127423,79.6816976994992
"4866",17.29333,2016-07-24 05:00:00,0.09,-0.145,173.888,152.57067,95.07667,13.9185,11.682,0.877407699208686,97.2205344657375
"4867",17.46367,2016-07-24 05:30:00,0.121,-2.824,273.90733,227.41967,93.79867,13.904,11.674,0.830279605879843,123.78217001363
"4868",17.982,2016-07-24 06:00:00,0.225,-4.357,331.941,286.769,91.58233,13.9025,11.68,0.863915575358272,173.600087454712
"4869",18.57767,2016-07-24 06:30:00,0.137,-5.547,395.81433,322.32433,89.332,13.9015,11.686,0.814332139010733,228.387004046203
"4870",19.29267,2016-07-24 07:00:00,0.125,-7.925,505.041,433.35933,84.21567,13.9025,11.676,0.85806762223265,353.343222024976
"4871",19.367,2016-07-24 07:30:00,0.203,-3.144,285.59333,284.55933,83.85733,13.9135,11.663,0.99637946726557,363.040205127926
"4872",19.46967,2016-07-24 08:00:00,0.222,-4.737,352.653,330.31633,84.15,13.949,11.671,0.936661052082359,358.741260803716
"4873",19.64267,2016-07-24 08:30:00,0.301,-9.808,684.32533,582.16633,82.986,13.9825,11.671,0.850715740713558,389.247221712614
"4874",19.74367,2016-07-24 09:00:00,0.214,-4.729,356.88633,351.53567,80.407,14.023,11.665,0.985007383163149,451.067782685462
"4875",20.09,2016-07-24 10:00:00,0.311,-10.228,675.66333,581.026,79.72033,14.1115,11.664,0.859934192373589,477.000172124342
"4876",21.12,2016-07-24 11:00:00,0.367,-12.474,853.959,727.633,74.22433,14.2175,11.665,0.852070181355311,645.994085772123
"4877",20.985,2016-07-24 11:30:00,0.291,-8.091,588.584,562.51867,76.75767,14.2925,11.676,0.955715191034755,577.694729059982
"4878",21.40833,2016-07-24 12:00:00,0.237,-10.646,913.06733,691.84167,73.23233,14.35,11.671,0.757711558905519,682.818092233799
"4879",21.232,2016-07-24 12:30:00,0.401,-9.562,516.83267,483.85667,74.73767,14.4105,11.675,0.936195983895523,637.493353542823
"4880",21.38467,2016-07-24 13:00:00,0.593,-16.125,855.67567,760.84567,76.11933,14.473,11.676,0.889175299328074,608.291474416655
"4881",21.642,2016-07-24 13:30:00,0.491,-8.246,639.61,587.60067,74.13067,14.539,11.694,0.918685871077688,669.40324471739
"4882",21.84667,2016-07-24 14:00:00,0.424,-11.357,849.15733,717.04633,72.35833,14.6,11.696,0.844421056814054,724.261529784652
"4883",21.41533,2016-07-24 14:30:00,0.272,-7.123,540.35667,516.02,75.97345,14.65,11.695,0.954961840297076,613.157443501919
"4884",21.705,2016-07-24 15:00:00,0.415,-5.428,553.318,493.30967,73.51033,14.7175,11.714,0.891548205552684,688.099206664749
"4885",21.63467,2016-07-24 15:30:00,0.459,-9.035,574.78067,555.166,75.046,14.775,11.724,0.965874513490511,645.42863388976
"4886",21.83667,2016-07-24 16:00:00,0.436,-5.341,451.34667,418.49767,73.15267,14.819,11.73,0.927220023579658,703.019235264926
"4887",21.89833,2016-07-24 16:30:00,0.443,-10.023,711.268,554.66667,72.11833,14.866,11.742,0.779827955144896,732.856184255778
"4888",21.75233,2016-07-24 17:00:00,0.43,1.334,234.323,229.08133,73.57586,14.8935,11.749,0.977630578304306,688.384156865607
"4889",21.28967,2016-07-24 17:30:00,0.403,-3.324,409.80067,276.36067,75.61267,14.934,11.767,0.674378277614822,617.592242247353
"4890",21.533,2016-07-24 18:00:00,0.232,-4.041,368.65633,264.23,74.67167,14.955,11.773,0.716737998232663,651.050465249416
"4891",21.13767,2016-07-24 18:30:00,0.201,0.185,200.82233,177.643,78.628,14.99,11.798,0.884577925173959,536.209673791709
"4892",20.56733,2016-07-24 19:00:00,0.165,2.72,122.94467,119.04267,80.64667,14.999,11.811,0.968262145890505,468.827643662951
"4893",20.155,2016-07-24 19:30:00,0.173,3.723,90.505,87.36867,83.23367,15.0165,11.839,0.96534633445666,395.951017117041
