"","PAR","Time","DiffRad","RelHum","AirTemp","SoilTempA","FricVel","NEE","DiffuseFract","VaporPressureDeficit"
"224",534.93561,2019-02-21 12:00:00,140.28061,57.37275,-8.51967,1.1535,0.52656,0.477,0.262238309392041,136.905917775924
"225",544.32588,2019-02-21 12:30:00,139.14849,54.94911,-8.05733,1.145,0.6669,0.261,0.255634529080263,150.012771809052
"226",524.58338,2019-02-21 13:00:00,137.98828,53.60644,-7.65067,1.146,0.57356,0.248,0.263043560396443,159.452282230197
"227",488.90355,2019-02-21 13:30:00,136.05694,51.54847,-7.29567,1.137,0.74652,1.212,0.278289940827797,171.175842489995
"228",431.26661,2019-02-21 14:00:00,125.39761,48.73378,-7.02833,1.13,0.72913,0.36,0.290765867545368,184.905619915095
"229",359.46239,2019-02-21 14:30:00,113.13056,48.19319,-7.02158,1.141,0.72666,0.193,0.31472154847688,186.952908590328
"230",296.45789,2019-02-21 15:00:00,103.16623,47.88506,-6.88867,1.136,0.52448,0.414,0.347996236497534,190.00541371499
"231",216.21795,2019-02-21 15:30:00,90.34611,48.37586,-6.92667,1.136,0.63588,0.391,0.417847408136096,187.664622229699
"232",132.21711,2019-02-21 16:00:00,72.78267,49.75828,-6.995,1.141,0.52609,0.543,0.550478451692069,181.677811556352
"233",62.29483,2019-02-21 16:30:00,45.33156,51.41,-7.182,1.14,0.35796,0.336,0.727693774908769,173.182600013683
"234",561.16828,2019-02-22 12:00:00,140.29939,59.82125,-7.46433,1.1835,0.4448,1.691,0.250013044215543,140.104765426753
"235",567.59688,2019-02-22 12:30:00,139.49155,49.24006,-7.11133,1.185,0.5893,-0.134,0.245758133836113,181.908491165328
"236",561.57327,2019-02-22 13:00:00,160.90133,44.73139,-6.71367,1.177,0.57615,-1.938,0.286518854431943,204.241819143228
"237",472.588,2019-02-22 13:30:00,252.47123,42.12342,-6.493,1.1685,0.55199,0.355,0.534231148484515,217.544760281853
"238",360.74544,2019-02-22 14:00:00,238.29117,41.32,-6.34233,1.1625,0.58926,-0.229,0.660552133382476,223.13437087428
"239",360.76506,2019-02-22 14:30:00,160.43011,39.64044,-6.19667,1.164,0.67807,-0.591,0.444694145270055,232.102341762807
"240",239.30422,2019-02-22 15:00:00,176.29167,38.13511,-6.01567,1.166,0.67503,0.528,0.736684334275426,241.215212237041
"241",185.9015,2019-02-22 15:30:00,136.53657,39.8207,-6.27467,1.165,0.64379,0.725,0.734456526709037,230.027844625332
"242",155.50367,2019-02-22 16:00:00,97.75322,43.90292,-6.32,1.161,0.65278,0.442,0.628623234422699,213.678892142349
"243",71.47122,2019-02-22 16:30:00,58.92606,48.15442,-6.67567,1.166,0.55375,0.491,0.824472563921534,192.154104874503
"244",21.51467,2019-02-22 17:00:00,21.23433,49.15647,-6.957,1.1685,0.58668,0.293,0.986969821056981,184.394514260946
"245",16.37061,2019-02-23 08:00:00,16.30189,100,-1.15567,1.1065,0.77189,1.135,0.995802233392647,0
"246",41.09606,2019-02-23 08:30:00,41.09589,100,-0.84567,1.1095,0.76087,0.691,0.999995863350404,0
"247",65.90883,2019-02-23 09:00:00,65.90883,100,-0.48933,1.109,0.8105,0.046,1,0
"248",104.43122,2019-02-23 09:30:00,104.43122,100,-0.30767,1.106,0.75713,-0.021,1,0
"249",421.89089,2019-02-23 11:00:00,249.63578,99.34858,1.211,1.091,0.75766,-0.561,0.591706969543713,4.34493868568427
"250",580.00127,2019-02-23 11:30:00,248.04222,97.09553,2.36933,1.0725,0.70075,0.148,0.427658063576309,21.0501138503016
"251",453.63078,2019-02-23 12:00:00,305.40195,94.05472,3.506,1.059,0.55312,-1.744,0.673239038144634,46.7103558580702
"252",478.873,2019-02-23 12:30:00,235.64906,91.06075,4.51267,1.039,0.38352,-1.91,0.492090930163112,75.3895362544991
"253",557.34601,2019-02-23 13:00:00,203.65272,83.85397,6.00767,1.0215,0.49212,-2.003,0.365397287046156,151.112700859137
"254",509.97433,2019-02-23 13:30:00,209.83983,75.43461,7.42133,1.014,0.70902,-1.129,0.411471357783832,253.405012940374
"255",464.70422,2019-02-23 14:00:00,150.2445,69.41939,7.99533,0.995,0.91996,-0.854,0.323312105924065,328.062307621867
"256",373.56439,2019-02-23 14:30:00,133.06589,66.07467,8.38767,0.984,0.5488,-0.948,0.356206034520582,373.784332911165
"257",341.297,2019-02-23 15:00:00,124.49322,63.32319,8.67133,0.9875,0.44755,-0.183,0.364765057999338,411.948346688898
"258",259.91823,2019-02-23 15:30:00,131.00228,62.62722,8.74967,0.99,0.51989,-0.456,0.504013435302326,421.998050243936
"259",115.85489,2019-02-23 16:00:00,96.22695,62.15247,8.46933,0.988,0.54165,-0.162,0.830581687143288,419.316098635215
"260",64.04494,2019-02-23 16:30:00,58.46422,63.31314,7.98167,0.992,0.43647,-0.039,0.912862436907584,393.202844175064
"261",14.06689,2019-02-23 17:00:00,13.89989,67.23886,7.096,0.994,0.55572,0.305,0.988128150572017,330.49832948099
"262",113.93439,2019-02-24 08:30:00,108.56345,95.53706,0.60933,1.111,0.4993,-0.312,0.952859360549523,28.501770091014
"263",90.09145,2019-02-24 09:00:00,90.09145,96.59472,0.378,1.105,0.66429,-0.225,1,21.3856454758967
"264",61.54178,2019-02-24 09:30:00,61.54178,98.28792,0.04367,1.1135,0.83811,0.225,1,10.494101830442
"265",75.08789,2019-02-24 10:00:00,75.08789,99.24822,-0.12,1.11,0.81,0.165,1,4.55341524438825
"266",82.30261,2019-02-24 10:30:00,82.30261,99.90231,-0.154,1.1135,0.81397,0.311,1,0.590229252563063
"267",93.89906,2019-02-24 11:00:00,93.89906,100,-0.11533,1.111,0.88039,0.424,1,0
"268",121.38143,2019-02-24 11:30:00,121.38143,100,0.10133,1.1145,0.6689,0.256,1,0
"269",94.73077,2019-02-24 12:00:00,94.73077,100,0.30233,1.1095,0.76159,-0.426,1,0
"270",111.22072,2019-02-24 12:30:00,111.22072,100,0.44267,1.105,0.7242,-0.249,1,0
"271",130.63255,2019-02-24 13:00:00,130.63255,100,0.59067,1.111,0.74545,-0.509,1,0
"272",126.74578,2019-02-24 13:30:00,126.74578,100,0.716,1.116,0.81021,-1.275,1,0
"273",141.14456,2019-02-24 14:00:00,141.14456,100,0.8,1.1065,0.76691,-1.038,1,0
"274",101.68461,2019-02-24 14:30:00,101.68244,100,0.97167,1.111,0.74997,-0.952,0.999978659504127,0
"275",68.86955,2019-02-24 15:00:00,68.86955,99.97878,1.28067,1.105,0.7396,-0.531,1,0.142248285433766
"276",35.05856,2019-02-24 15:30:00,35.05394,98.99325,1.88633,1.1,0.97452,0.045,0.999868220485953,7.04876913571559
"277",30.57283,2019-02-24 16:00:00,30.56117,98.87328,2.34467,1.105,0.61221,-0.014,0.999618615613929,8.15153489993622
"278",45.35233,2019-02-24 16:30:00,32.28611,98.54169,2.574,1.0925,0.46328,0.113,0.711895287408607,10.7244163759117
"279",28.4795,2019-02-24 17:00:00,25.96933,96.48117,2.75167,1.09,0.69761,0.11,0.911860461033375,26.2067834741767
"280",59.55228,2019-02-25 08:00:00,51.78772,65.73508,3.043,1.099,1.05622,0.281,0.869617754349624,260.526758301156
"281",144.36388,2019-02-25 08:30:00,100.27767,65.46761,3.05433,1.094,1.12524,0.107,0.694617448630502,262.771540570088
"282",230.55549,2019-02-25 09:00:00,129.91161,63.04531,3.435,1.1025,1.10843,-0.372,0.563472203589687,288.888715879798
"283",321.77939,2019-02-25 09:30:00,150.29339,60.37556,3.85067,1.099,1.0194,-0.967,0.467069659122668,318.983226945437
"284",392.08289,2019-02-25 10:00:00,192.85012,58.32814,4.198,1.092,1.17302,-1.212,0.49186058590825,343.765639114649
"285",469.01266,2019-02-25 10:30:00,184.13261,57.07061,4.44567,1.0765,1.11679,-1.706,0.392596246762294,360.350222151307
"286",482.48595,2019-02-25 11:00:00,307.25867,55.88694,4.68733,1.0835,1.23304,-1.846,0.636824077467955,376.60808507799
"287",515.7671,2019-02-25 11:30:00,292.52628,55.93405,4.735,1.076,1.07717,-2.075,0.567167390087503,377.46283102905
"288",592.71006,2019-02-25 12:00:00,171.55611,55.82758,4.85033,1.075,1.27985,-1.87,0.289443560313452,381.438520463745
"289",614.30816,2019-02-25 12:30:00,147.74017,55.01647,5.16133,1.0625,1.02413,-1.259,0.240498465786292,396.967197406064
"290",535.46211,2019-02-25 13:00:00,193.17494,54.74233,5.28633,1.065,1.12199,-1.941,0.36076304259885,402.88003910258
"291",552.88523,2019-02-25 13:30:00,162.66683,54.37131,5.43667,1.075,1.04924,-2.121,0.294214461109768,410.455096553218
"292",431.85755,2019-02-25 14:00:00,146.34549,54.59111,5.34667,1.071,0.90222,-1.109,0.33887445061456,405.927921244783
"293",321.07045,2019-02-25 14:30:00,169.2049,55.6195,5.13767,1.069,0.86722,-1.261,0.527002407104111,391.000122954765
"294",205.49533,2019-02-25 15:00:00,177.42845,57.24722,4.77933,1.0665,0.81575,-1.108,0.863418404690754,367.351661232913
"295",146.55962,2019-02-25 15:30:00,145.62267,58.33642,4.541,1.0775,0.88993,-0.683,0.993607038555367,352.069806104074
"296",87.06272,2019-02-25 16:00:00,87.06272,59.88553,4.20733,1.0815,0.85136,-0.462,1,331.135203929415
"297",36.5265,2019-02-25 16:30:00,36.52644,61.42006,3.75233,1.085,0.97043,0.223,0.999998357356987,308.429066179867
"298",12.76211,2019-02-25 17:00:00,12.65644,62.57394,3.40767,1.0855,0.76821,0.412,0.991720021219062,292.008634709059
"299",11.25217,2019-02-26 07:30:00,11.11,99.80933,-0.04333,1.16,0.5045,0.315,0.987365103797756,1.16132509064653
"300",32.92367,2019-02-26 08:00:00,32.92339,99.29967,-0.11533,1.1585,0.47071,-0.02,0.999991495480303,4.24323387701941
"301",75.57128,2019-02-26 08:30:00,75.57128,98.71483,-0.042,1.1615,0.37993,-0.295,1,7.82841920614101
"302",98.884,2019-02-26 09:00:00,98.884,99.05817,-0.00267,1.156,0.46153,-0.341,1,5.75346319579023
"303",132.08632,2019-02-26 09:30:00,132.07771,99.06989,-0.00133,1.1625,0.51283,-0.474,0.999934815354081,5.68242204871956
"304",153.00923,2019-02-26 10:00:00,153.00923,98.60997,0.02267,1.16,0.54527,-1.113,1,8.50710589181813
"305",216.293,2019-02-26 10:30:00,216.21945,98.35767,0.19667,1.157,0.57306,-1.306,0.999659952009543,10.1791748645703
"306",338.00033,2019-02-26 11:00:00,326.80895,96.64339,0.481,1.154,0.67729,-2.259,0.966889440610901,21.238026344826
"307",323.90833,2019-02-26 11:30:00,316.82355,93.94108,0.933,1.1475,0.7079,-2.892,0.978127206546371,39.6104680449952
"308",400.61584,2019-02-26 12:00:00,381.38362,91.57875,1.32833,1.1365,0.61168,-2.212,0.951993361021372,56.6458593131914
"309",485.48815,2019-02-26 12:30:00,417.41411,87.88025,1.84333,1.132,0.69655,-2.559,0.859782283048515,84.5955141262918
"310",394.08885,2019-02-26 13:00:00,333.54661,84.93281,2.228,1.136,0.73608,-3.247,0.846374136187817,108.103099361068
"311",282.01545,2019-02-26 13:30:00,275.69506,85.44169,2.129,1.1225,0.74747,-1.854,0.977588497367786,103.715687896776
"312",226.83088,2019-02-26 14:00:00,226.39878,85.18142,1.987,1.1225,0.80728,-1.748,0.998095056546093,104.503004204552
"313",224.16039,2019-02-26 14:30:00,217.65894,84.15314,2.076,1.125,0.6371,-1.608,0.970996436970867,112.468486387568
"314",181.39622,2019-02-26 15:00:00,179.96134,83.95322,2.142,1.1315,0.63931,-1.266,0.992089802091797,114.426068902636
"315",142.402,2019-02-26 15:30:00,140.95328,84.40364,2.09367,1.1215,0.66658,-1.152,0.989826547379953,110.83060013986
"316",89.17911,2019-02-26 16:00:00,88.85617,85.14417,1.966,1.13,0.59269,-0.649,0.9963787483414,104.608334404015
"317",38.19222,2019-02-26 16:30:00,38.16611,85.37786,1.83133,1.13,0.55946,-0.085,0.999316352911666,101.974394667216
"318",16.44728,2019-02-26 17:00:00,16.37622,86.95728,1.537,1.1375,0.4393,0.211,0.995679528773147,89.0586742678548
"319",28.4655,2019-02-27 08:00:00,28.4645,87.95564,0.97033,1.184,0.81744,0.83,0.999964869754615,78.9530577480814
"320",161.9045,2019-02-27 09:30:00,161.9045,82.90831,1.85767,1.164,0.68869,-1.023,1,119.422162922137
"321",209.58184,2019-02-27 10:00:00,209.42706,81.39278,2.179,1.1625,0.79747,-1.044,0.999261481815409,133.035336390961
"322",310.38061,2019-02-27 10:30:00,288.54084,79.92358,2.51533,1.1525,0.87784,-1.294,0.929635520724056,147.026243527501
"323",404.71694,2019-02-27 11:00:00,339.43044,77.01683,3.107,1.1485,0.92995,-2.177,0.838686020901423,175.543174380207
"324",375.69372,2019-02-27 11:30:00,333.51216,73.33819,3.66333,1.1385,0.89357,-2.431,0.887723542464324,211.814786210055
"325",360.06251,2019-02-27 12:00:00,325.32367,68.59486,4.25167,1.1315,0.80968,-2.45,0.903519974906579,260.050574402147
"326",366.10006,2019-02-27 12:30:00,338.23077,64.13944,4.614,1.131,0.69627,-1.818,0.923875210509389,304.586077294369
"327",380.75111,2019-02-27 13:00:00,352.84983,57.87531,4.85567,1.1225,0.94601,-2.989,0.926720423743479,363.891705630091
"328",373.942,2019-02-27 13:30:00,347.32272,53.60139,4.93367,1.1165,0.97267,-2.161,0.928814415069717,403.001897140465
"329",309.77535,2019-02-27 14:00:00,254.67117,47.52461,5.22733,1.111,1.23886,-3.576,0.822115671889322,465.215733146188
"330",194.20567,2019-02-27 14:30:00,168.99761,47.66831,5.02033,1.1085,0.92089,-1.667,0.870199155359367,457.292983330779
"331",217.61416,2019-02-27 15:00:00,183.55712,48.38055,5.05233,1.1215,0.88931,-1.516,0.843498051781189,452.077572108215
"332",121.16761,2019-02-27 15:30:00,119.00727,50.06117,4.804,1.116,0.853,-0.932,0.98217064774984,429.838376632761
"333",94.08072,2019-02-27 16:00:00,92.28233,49.24914,4.81467,1.116,0.80331,-0.888,0.980884606325292,437.153750117078
"334",32.66517,2019-02-27 16:30:00,32.63028,48.69711,4.68067,1.138,0.99028,0.418,0.998931889838626,437.785985755436
"335",15.79989,2019-02-27 17:00:00,15.76539,48.90183,4.648,1.1335,1.10872,1.322,0.997816440494206,435.043022607814
"336",18.12222,2019-02-28 08:00:00,18.05828,98.636,0.02333,1.2065,0.41233,0.294,0.99647173469917,8.3482009024566
"337",59.57456,2019-02-28 08:30:00,59.57444,99.18875,-0.09033,1.2075,0.50728,-0.034,0.999997985717394,4.92424668526871
"338",103.85611,2019-02-28 09:00:00,103.85611,99.35214,0.04667,1.2015,0.61046,-0.669,1,3.97188961923223
"339",100.41749,2019-02-28 09:30:00,100.41749,99.09497,0.135,1.2065,0.70271,-0.243,1,5.58429897555652
"340",137.87638,2019-02-28 10:00:00,137.87638,98.82922,0.152,1.2115,0.66373,-0.326,1,7.23298635097876
"341",167.42416,2019-02-28 10:30:00,167.42416,98.44031,0.24333,1.209,0.64711,-0.793,1,9.69979316680576
"342",155.28895,2019-02-28 11:00:00,155.28895,98.42733,0.211,1.2015,0.65041,-0.57,1,9.7575749959982
"343",161.81405,2019-02-28 11:30:00,161.81405,98.75069,0.087,1.2015,0.73773,-0.781,1,7.68175054844107
"344",145.63123,2019-02-28 12:00:00,145.63123,98.79669,-0.01,1.21,0.77291,-0.37,1,7.34687508757293
"345",135.92428,2019-02-28 12:30:00,135.92428,98.943,-0.087,1.205,0.73886,-0.594,1,6.41749305994347
"346",126.69928,2019-02-28 13:00:00,126.69845,99.07475,-0.20367,1.217,0.77175,0.171,0.999993449055117,5.57002880686628
"347",238.08972,2019-02-28 13:30:00,238.08878,96.70433,-0.468,1.206,1.15434,1.762,0.999996051908499,19.4609381116992
"348",183.38072,2019-02-28 14:00:00,177.45494,91.91606,-1.12333,1.2225,1.18681,0.382,0.967685915945798,45.4978302153085
"349",94.92683,2019-02-28 14:30:00,94.92645,94.20883,-1.726,1.224,0.86388,0.161,0.999995996916783,31.1784622387372
"350",75.884,2019-02-28 15:00:00,75.88167,94.46947,-2.16933,1.233,1.09678,0.487,0.999969295240103,28.8144311863433
"351",59.31406,2019-02-28 15:30:00,59.31328,92.19214,-2.84033,1.234,1.18952,0.5,0.99998684966094,38.7001164757536
"352",40.31461,2019-02-28 16:00:00,40.31178,86.604,-3.43467,1.2385,0.98986,0.936,0.999929802123845,63.5131244425659
"353",22.35467,2019-02-28 16:30:00,22.34922,83.51786,-3.87233,1.255,1.03133,0.751,0.999756203066294,75.6193523038598
"354",13.60706,2019-02-28 17:00:00,13.49078,83.00867,-3.96733,1.255,0.89551,0.968,0.991454436152997,77.4002535342216
"355",174.70894,2019-03-01 08:30:00,80.82406,87.14628,-11.57133,1.338,0.48593,0.932,0.462621203013423,32.4033961685207
"356",275.33938,2019-03-01 09:00:00,98.81389,84.111,-10.74833,1.3365,0.51485,0.86,0.358880338874882,42.785969223582
"357",370.72489,2019-03-01 09:30:00,114.46322,80.68503,-10.05333,1.336,0.58409,0.647,0.308755152641626,54.969977889188
"358",449.59667,2019-03-01 10:00:00,124.05561,77.44706,-9.54133,1.3445,0.63253,-0.505,0.275926443138469,66.8407236426389
"359",542.55711,2019-03-01 10:30:00,152.96139,74.39256,-8.703,1.3445,0.68907,0.205,0.281926800295733,81.070343872762
"360",529.63504,2019-03-01 11:00:00,156.06261,70.95994,-7.93167,1.3405,0.60527,0.049,0.294660659158805,97.6508058647756
"361",591.84205,2019-03-01 11:30:00,166.79623,66.19511,-7.35033,1.339,0.52316,0.893,0.281825581673354,118.925533822269
"362",625.39723,2019-03-01 12:00:00,160.48089,63.3085,-6.793,1.331,0.57635,-0.578,0.256606333226004,134.764402515667
"363",654.53117,2019-03-01 12:30:00,146.24211,59.79067,-6.15567,1.325,0.5097,0.661,0.223430321889789,155.105197298304
"364",633.32016,2019-03-01 13:00:00,144.41644,53.84117,-5.751,1.3175,0.54664,0.28,0.228030700933316,183.65862843125
"365",593.31922,2019-03-01 13:30:00,152.78467,47.67805,-5.43367,1.315,0.54651,0.406,0.257508378036363,213.284946307859
"366",492.06561,2019-03-01 14:00:00,147.15011,48.93458,-5.188,1.31,0.69343,0.731,0.299045710591317,212.093612575669
"367",282.66334,2019-03-01 14:30:00,145.02577,51.48814,-5.46933,1.31,0.49087,1.154,0.513068903806203,197.216609464585
"368",386.81322,2019-03-01 15:00:00,137.13905,49.56933,-4.81533,1.313,0.50809,0.449,0.354535581798368,215.470081774923
"369",280.67078,2019-03-01 15:30:00,118.63922,50.54206,-4.77067,1.309,0.63356,0.718,0.422698864484575,212.030634454535
"370",176.70567,2019-03-01 16:00:00,108.85639,51.93797,-4.82967,1.31,0.6127,0.345,0.616032241636615,205.126660554666
"371",114.72712,2019-03-01 16:30:00,84.14778,52.51547,-4.84533,1.313,0.56753,0.902,0.733460231547693,202.421373927347
"372",31.97911,2019-03-01 17:00:00,31.84094,53.59117,-5.15433,1.317,0.37684,0.413,0.995679366936728,193.247302578161
"373",31.15939,2019-03-02 07:30:00,29.818,98.80058,-4.35,1.3405,0.81644,0.362,0.956950697686957,5.30830687639173
"374",133.40761,2019-03-02 08:30:00,113.64539,97.12633,-3.661,1.333,0.93372,0.582,0.851865871819456,13.3953138506736
"375",173.09672,2019-03-02 09:00:00,158.91717,93.46006,-3.366,1.3255,0.8541,0.694,0.91808308095035,31.167078735768
"376",167.648,2019-03-02 09:30:00,167.648,91.16225,-2.90333,1.321,0.9968,1.136,1,43.5995152353948
"377",141.47838,2019-03-02 10:00:00,141.47838,88.99914,-2.443,1.312,1.05956,1.247,1,56.1629001328599
"378",147.21855,2019-03-02 10:30:00,147.21855,87.21731,-2.05133,1.2995,1.01903,1.11,1,67.1834612106583
"379",153.96416,2019-03-02 11:00:00,153.96416,85.66772,-1.68167,1.3,1.10059,0.766,1,77.4150012416589
"380",168.95801,2019-03-02 11:30:00,168.95801,89.97786,-1.62233,1.305,1.10268,1.748,1,54.3716153278646
"381",199.20162,2019-03-02 12:00:00,199.20162,94.59442,-1.61233,1.297,1.11626,1.116,1,29.3477282642834
"382",124.63139,2019-03-02 12:30:00,124.63139,95.86022,-1.55167,1.297,1.04484,1.504,1,22.5762879140676
"383",158.13133,2019-03-02 13:00:00,158.13133,96.935,-1.48367,1.301,1.15566,1.116,1,16.7989742213239
"384",152.10728,2019-03-02 13:30:00,152.10728,96.73369,-1.27233,1.306,0.99879,0.797,1,18.1830905947585
"385",152.86744,2019-03-02 14:00:00,152.86744,95.33083,-0.97133,1.2885,1.31213,0.737,1,26.5738326934478
"386",159.87189,2019-03-02 14:30:00,159.87189,95.21233,-0.88,1.2925,1.1562,0.447,1,27.4314023019289
"387",139.2105,2019-03-02 15:00:00,139.2105,94.57033,-0.787,1.29,1.28481,0.778,1,31.3225720153417
"388",109.23106,2019-03-02 15:30:00,109.12345,94.65564,-1.142,1.284,1.21573,1.285,0.999014840650636,30.0377596912764
"389",75.72545,2019-03-02 16:00:00,75.11323,91.09831,-1.42933,1.297,1.07423,-0.158,0.991915267588374,48.9850478986617
"390",40.73883,2019-03-02 16:30:00,40.58678,92.75753,-2.347,1.301,1.19929,1.289,0.996267688590958,37.2396869801046
"391",37.45267,2019-03-02 17:00:00,37.20844,86.82283,-2.922,1.3095,1.12181,0.948,0.993478969590152,64.9168208934061
"392",312.14017,2019-03-03 09:00:00,112.88255,90.24961,-13.51933,1.384,0.4436,0.319,0.361640573207864,20.9868545937758
"393",413.04095,2019-03-03 09:30:00,128.47434,90.01622,-13.121,1.391,0.45753,0.197,0.311045042870447,22.1999628514208
"394",495.43395,2019-03-03 10:00:00,136.21533,88.4417,-12.22633,1.39,0.49352,0.286,0.274941452841494,27.6382029460792
"395",568.83833,2019-03-03 10:30:00,137.49017,84.04514,-11.262,1.394,0.38998,0.036,0.241703420372534,41.2329931788905
"396",627.20796,2019-03-03 11:00:00,141.46933,80.83969,-10.542,1.4025,0.44837,-0.126,0.225554104893694,52.4512337911871
"397",706.26017,2019-03-03 12:00:00,156.53755,75.96883,-9.20267,1.4035,0.40399,-0.316,0.221642896837861,73.1501413604433
"398",648.95894,2019-03-03 13:30:00,152.51283,68.52483,-7.65867,1.394,0.52782,-0.261,0.235011524766112,108.111311023653
"399",585.211,2019-03-03 14:00:00,141.861,66.86294,-7.37667,1.387,0.4898,0.324,0.24241000254609,116.338339664494
"400",513.10877,2019-03-03 14:30:00,129.94312,65.74164,-7.27633,1.387,0.4285,-0.646,0.253246733631156,121.213825980432
"401",449.59011,2019-03-03 15:00:00,132.6305,65.42778,-7.03067,1.3915,0.48707,0.183,0.295003152983058,124.671601405194
"402",124.44261,2019-03-03 16:00:00,109.78639,68.75553,-7.206,1.386,0.4284,0.182,0.882225067442735,111.153664666797
"403",358.96812,2019-03-04 12:00:00,358.908,84.04572,-7.94467,1.3815,0.49966,-0.051,0.99983251994634,53.5939431902656
"404",163.04089,2019-03-04 15:00:00,163.04089,81.26056,-6.901,1.359,0.38755,0.379,1,68.256962559365
"405",20.40728,2019-03-05 07:30:00,20.38017,88.95544,-8.80567,1.37,0.81877,1.079,0.998671552504792,34.6853315205197
"406",39.99894,2019-03-05 08:00:00,39.98567,87.791,-9.30433,1.366,0.94648,0.462,0.999668241208392,36.8672854368812
"407",140.58266,2019-03-05 08:30:00,128.65522,87.16906,-9.7,1.3715,0.89567,0.636,0.915157104012686,37.553346262096
"408",281.99299,2019-03-05 09:00:00,168.96816,85.14092,-9.84633,1.3715,1.01133,0.46,0.599192767167723,42.9883944062159
